#           x             y             z             p           U_x           U_y           U_z
      1.15625      -0.96875           0.5       64.9295       37.1629       5.03447  -1.99042e-20
      1.17188      -0.96875           0.5       64.2775       37.1816       5.03197  -5.03466e-20
       1.1875      -0.96875           0.5       63.7105       37.1989       5.03005   2.78128e-19
      1.20312      -0.96875           0.5       63.1478       37.2151       5.02776   6.09661e-19
      1.21875      -0.96875           0.5       62.4863       37.2334       5.02783   2.09355e-19
      1.23438      -0.96875           0.5       61.8284       37.2507       5.02735   5.76601e-20
         1.25      -0.96875           0.5       61.2629       37.2673       5.02496   1.94541e-19
      1.26562      -0.96875           0.5       60.6533       37.2849       5.02453   2.71447e-20
      1.28125      -0.96875           0.5        60.045       37.3016       5.02397  -4.12738e-20
      1.29688      -0.96875           0.5       59.3732       37.3192        5.0241  -1.04436e-19
       1.3125      -0.96875           0.5       58.8162       37.3354       5.02318  -5.07257e-19
      1.32812      -0.96875           0.5       58.2559       37.3517       5.02223  -7.99497e-19
      1.34375      -0.96875           0.5       57.6068       37.3685       5.02233  -1.49914e-19
      1.35938      -0.96875           0.5       57.0441       37.3838       5.02246  -1.14672e-19
        1.375      -0.96875           0.5       56.4627       37.4001         5.022   -7.6693e-20
      1.39062      -0.96875           0.5       55.8646       37.4154       5.02283   2.82972e-19
      1.40625      -0.96875           0.5       55.3273       37.4307       5.02304  -1.72882e-19
      1.42188      -0.96875           0.5       54.7683       37.4474       5.02103  -5.82712e-19
       1.4375      -0.96875           0.5       54.0978       37.4624       5.02493   1.77761e-20
      1.45312      -0.96875           0.5       53.5434       37.4772       5.02564   3.93334e-20
      1.46875      -0.96875           0.5       52.9896       37.4917       5.02735   4.59292e-19
      1.48438      -0.96875           0.5       52.5049       37.5055       5.02817    2.6214e-19
         -0.5     -0.953125           0.5       79.8562       36.2651       7.47551  -5.74574e-19
    -0.484375     -0.953125           0.5       81.0083       36.2399       7.45591  -3.97321e-19
     -0.46875     -0.953125           0.5       82.1338       36.2151       7.43732  -1.79049e-19
    -0.453125     -0.953125           0.5       83.1846       36.1924       7.41495  -2.53639e-19
      -0.4375     -0.953125           0.5       84.1694       36.1695       7.39571  -7.06251e-19
    -0.421875     -0.953125           0.5       85.2115       36.1468       7.37257   -3.8539e-19
     -0.40625     -0.953125           0.5       86.2127       36.1249       7.34831  -1.22255e-19
    -0.390625     -0.953125           0.5       87.0822       36.1054       7.32408   3.82275e-20
       -0.375     -0.953125           0.5       87.9866       36.0862       7.30064   1.48207e-19
    -0.359375     -0.953125           0.5       89.0438       36.0611       7.27544   9.97702e-20
     -0.34375     -0.953125           0.5       90.1277       36.0403       7.24555   1.27633e-19
    -0.328125     -0.953125           0.5        91.385       36.0153       7.21778   9.76581e-20
      -0.3125     -0.953125           0.5       92.3639        35.993       7.19426   3.26563e-19
    -0.296875     -0.953125           0.5       92.7786         35.98       7.16314  -5.10234e-19
     -0.28125     -0.953125           0.5       93.8551       35.9589       7.12247   6.96728e-20
    -0.265625     -0.953125           0.5       94.2849       35.9477       7.09132   1.35988e-19
        -0.25     -0.953125           0.5       95.7701       35.9242       7.05565   1.22531e-19
    -0.234375     -0.953125           0.5       96.2194       35.9162       7.03118   2.53994e-19
     -0.21875     -0.953125           0.5       97.5786       35.8872       6.99902  -5.39256e-21
    -0.203125     -0.953125           0.5       98.2223        35.877       6.97214   1.33541e-19
      -0.1875     -0.953125           0.5       99.0826       35.8618       6.93188   1.08915e-19
    -0.171875     -0.953125           0.5       99.5186       35.8512       6.90101  -2.78213e-20
     -0.15625     -0.953125           0.5       99.8468       35.8434       6.86388   3.76051e-19
    -0.140625     -0.953125           0.5       100.555       35.8276        6.8247  -5.75974e-19
       -0.125     -0.953125           0.5       101.459       35.8191       6.78248  -6.23461e-19
    -0.109375     -0.953125           0.5       102.268       35.8101       6.74474  -1.92113e-19
     -0.09375     -0.953125           0.5        102.67       35.8023       6.71873  -1.27432e-19
    -0.078125     -0.953125           0.5       103.194       35.7972       6.68035    1.2394e-19
      -0.0625     -0.953125           0.5       103.595       35.7888        6.6429  -1.82622e-19
    -0.046875     -0.953125           0.5       104.115       35.7809       6.60358  -1.67899e-19
     -0.03125     -0.953125           0.5       104.678       35.7746       6.56577  -7.26094e-19
    -0.015625     -0.953125           0.5       104.968       35.7754       6.52238  -2.61633e-19
  8.92515e-16     -0.953125           0.5       105.397       35.7723        6.4845  -6.16566e-19
     0.015625     -0.953125           0.5       105.852       35.7677       6.44336  -5.06044e-19
      0.03125     -0.953125           0.5       106.127       35.7693         6.407  -9.41429e-19
     0.046875     -0.953125           0.5       106.346       35.7726       6.36474   2.91983e-19
       0.0625     -0.953125           0.5       106.468       35.7744       6.32995   1.58017e-20
     0.078125     -0.953125           0.5       106.448       35.7824        6.2926  -4.30341e-19
      0.09375     -0.953125           0.5       106.609       35.7827       6.25047  -2.25303e-19
     0.109375     -0.953125           0.5       106.684       35.7886       6.21251  -2.08372e-19
        0.125     -0.953125           0.5       106.627       35.7961       6.17712  -2.92498e-19
     0.140625     -0.953125           0.5        106.76       35.8008       6.14036  -6.53616e-20
      0.15625     -0.953125           0.5       106.721       35.8116        6.0987   1.53863e-20
     0.171875     -0.953125           0.5       106.586       35.8227       6.05629   7.41762e-20
       0.1875     -0.953125           0.5       106.802       35.8339       6.02569   1.26853e-19
     0.203125     -0.953125           0.5       105.849       35.8494       5.97806    2.2773e-19
      0.21875     -0.953125           0.5       105.815       35.8608        5.9452   -1.4488e-20
     0.234375     -0.953125           0.5       105.706       35.8731       5.91238  -1.46033e-19
         0.25     -0.953125           0.5        105.45        35.887       5.87864  -1.65555e-19
     0.265625     -0.953125           0.5       105.195        35.901        5.8449  -1.85078e-19
      0.28125     -0.953125           0.5       104.679       35.9194       5.81145   -6.6059e-19
     0.296875     -0.953125           0.5       104.231       35.9371       5.77899  -9.41358e-19
       0.3125     -0.953125           0.5       103.901        35.953        5.7481   5.97803e-20
     0.328125     -0.953125           0.5       103.497       35.9719       5.71648   1.39454e-20
      0.34375     -0.953125           0.5        102.96       35.9913       5.68449   2.31154e-19
     0.359375     -0.953125           0.5       102.408       36.0127       5.65552   5.82701e-19
        0.375     -0.953125           0.5       101.743       36.0338       5.62502   3.10981e-19
     0.390625     -0.953125           0.5       101.198       36.0539       5.59702  -3.64845e-19
      0.40625     -0.953125           0.5       100.589       36.0755       5.56775  -8.02332e-19
     0.421875     -0.953125           0.5       99.9985       36.0979       5.54105  -4.45096e-19
       0.4375     -0.953125           0.5       99.3264       36.1215        5.5149  -2.32511e-19
     0.453125     -0.953125           0.5       98.7102       36.1428       5.49044  -5.09302e-20
      0.46875     -0.953125           0.5       98.1565       36.1631       5.46981  -2.01814e-20
     0.484375     -0.953125           0.5       97.5791       36.1883       5.44584  -1.81722e-19
          0.5     -0.953125           0.5       96.6235       36.2141       5.42496  -4.20689e-19
     0.515625     -0.953125           0.5        95.947       36.2385       5.40137   2.27296e-19
      0.53125     -0.953125           0.5       95.2995       36.2601       5.37548   1.12731e-20
     0.546875     -0.953125           0.5       94.4231       36.2865       5.35556   7.74238e-20
       0.5625     -0.953125           0.5        93.717       36.3136       5.33767  -1.23961e-18
     0.578125     -0.953125           0.5       92.8778        36.338       5.32371  -4.69515e-19
      0.59375     -0.953125           0.5       92.0131       36.3639       5.30576  -6.17747e-21
     0.609375     -0.953125           0.5       91.2657       36.3878       5.28726  -1.18297e-20
        0.625     -0.953125           0.5       90.5474       36.4103       5.26908    6.4717e-20
     0.640625     -0.953125           0.5       89.8573       36.4382       5.25435   6.15563e-19
      0.65625     -0.953125           0.5       88.7732       36.4631       5.24817  -3.49989e-19
     0.671875     -0.953125           0.5       87.9494       36.4868       5.22874  -4.23484e-20
